chr	start	end	name	score	strand	gene	external_gene_name	annotation	finalized_annotation	grouped_annotation	annotation_count	TOTAL_TagCount	Nuc_F_M_BC	Nuc_F_S_BC	Cyto_F_M_BC	Cyto_F_S_BC	NLS_I_M_BC	NLS_I_S_BC	NES_I_M_BC	NES_I_S_BC	G3BP_I_M_BC	G3BP_I_S_BC	NLS_E_M_BC	NLS_E_S_BC	NES_E_M_BC	NES_E_S_BC	G3BP_E_M_BC	G3BP_E_S_BC	TOTAL_BC	NLS_I_M_1	NLS_I_M_2	NES_I_M_1	NES_I_M_2	G3BP_I_M_1	G3BP_I_M_2	G3BP_I_M_3	G3BP_I_M_4
chr14	 32098097	 32098117	chr14-559	   29.10	+	ENSG00000100852	ARHGAP5	intron|TE	TE	TE	2	7.396353e-05	3	3	3	3	2	2	1	1	1	3	2	1	0	0	0	0	25	2.470029e-06	2.669029e-06	3.596148e-06	0	0	0	2.613474e-06	0
chr14	 32098872	 32098892	chr14-305	   31.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	8.300103e-05	0	2	3	3	2	2	1	1	1	3	2	2	0	0	0	0	22	6.792581e-06	2.287739e-06	8.391012e-06	0	0	0	9.147158e-06	0
chr14	 32099269	 32099289	chr14-1222	   13.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.740038e-05	1	3	3	3	1	2	1	0	2	1	1	0	1	0	1	0	20	1.852522e-06	0	3.596148e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32099924	 32099944	chr14-67	  119.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0003090665	3	3	3	3	2	2	1	1	2	3	2	2	0	0	1	1	29	2.346528e-05	1.906449e-06	1.198716e-05	0	0	4.743968e-06	1.568084e-05	0
chr14	 32100022	 32100042	chr14-340	   44.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001585192	3	3	3	2	2	1	2	2	1	3	2	3	0	1	1	0	29	1.296765e-05	1.143869e-06	8.391012e-06	8.267059e-06	0	0	3.920211e-06	0
chr14	 32100136	 32100156	chr14-2048	   12.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.053482e-05	1	2	1	2	2	1	1	1	1	1	2	2	0	0	1	0	18	1.235015e-06	7.625796e-07	2.397432e-06	0	0	0	2.613474e-06	0
chr14	 32100585	 32100605	chr14-1768	   12.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.012522e-05	0	3	1	2	2	2	1	1	1	2	3	2	0	0	1	0	21	2.470029e-06	1.143869e-06	1.198716e-06	0	0	0	3.920211e-06	0
chr14	 32100976	 32100996	chr14-34	  145.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0003926038	3	3	3	3	2	2	1	1	2	4	2	3	1	0	1	0	31	1.605519e-05	3.050318e-06	1.678202e-05	0	0	9.487936e-06	1.698758e-05	0
chr14	 32101071	 32101091	chr14-152	   43.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001557858	3	3	3	3	2	2	1	1	2	4	1	2	0	2	1	1	31	6.175073e-07	2.669029e-06	2.397432e-06	0	0	1.42319e-05	1.306737e-06	0
chr14	 32101192	 32101212	chr14-441	   25.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001615277	3	3	2	3	1	1	1	1	2	3	2	1	1	1	1	1	27	6.175073e-06	0	5.99358e-06	0	0	4.743968e-06	5.226948e-06	0
chr14	 32101562	 32101582	chr14-259	   35.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001362063	3	3	3	3	1	2	1	1	2	3	2	1	0	0	0	1	26	6.175073e-06	0	1.078844e-05	0	0	4.743968e-06	5.226948e-06	0
chr14	 32102802	 32102822	chr14-330	   46.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001179001	3	3	3	3	2	2	1	0	2	3	2	1	0	0	1	0	26	2.470029e-06	7.625796e-07	1.198716e-06	0	0	9.487936e-06	3.920211e-06	0
chr14	 32103302	 32103322	chr14-942	   23.80	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.924165e-05	3	3	3	3	2	1	1	1	2	3	0	1	0	0	0	0	23	2.470029e-06	7.625796e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr14	 32103366	 32103386	chr14-304	   37.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001568127	3	3	2	3	2	2	1	1	3	4	3	1	1	0	1	0	30	7.410088e-06	1.525159e-06	8.391012e-06	0	0	4.743968e-06	3.920211e-06	4.44919e-05
chr14	 32103457	 32103477	chr14-264	   41.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001277811	3	3	3	3	2	2	1	1	2	3	2	1	0	0	0	0	26	4.322551e-06	7.625796e-07	8.391012e-06	0	0	9.487936e-06	5.226948e-06	0
chr14	 32103759	 32103779	chr14-877	   19.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.884819e-05	3	2	2	2	2	1	1	1	1	2	1	1	0	0	0	0	19	3.705044e-06	7.625796e-07	7.192296e-06	0	0	0	3.920211e-06	0
chr14	 32103876	 32103896	chr14-1134	   22.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.701352e-05	3	3	1	3	2	2	1	2	1	3	2	0	0	0	1	0	24	3.705044e-06	2.669029e-06	2.397432e-06	0	0	4.743968e-06	0	0
chr14	 32104263	 32104283	chr14-156	   52.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001788196	3	3	3	3	2	2	2	1	2	3	3	4	0	0	1	1	33	1.358516e-05	3.050318e-06	5.99358e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr14	 32104334	 32104354	chr14-788	   21.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.805858e-05	2	3	3	3	2	2	2	1	1	3	2	0	0	0	0	0	24	3.705044e-06	2.287739e-06	7.192296e-06	8.267059e-06	0	4.743968e-06	0	0
chr14	 32104445	 32104465	chr14-255	   44.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001840517	3	3	3	3	2	2	1	1	2	4	1	2	0	0	2	0	29	7.410088e-06	1.143869e-06	5.99358e-06	0	0	4.743968e-06	1.04539e-05	0
chr14	 32104860	 32104880	chr14-396	   30.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	8.471862e-05	3	3	3	3	2	1	1	0	1	2	1	2	0	0	1	0	23	4.322551e-06	3.812898e-07	4.794864e-06	0	0	0	5.226948e-06	0
chr14	 32105317	 32105337	chr14-1658	   15.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0002653839	3	0	1	2	2	1	1	1	1	2	1	0	0	0	1	1	17	4.940059e-06	7.625796e-07	7.192296e-06	0	0	0	1.306737e-06	0
chr14	 32105847	 32105867	chr14-698	   20.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001106344	3	3	2	3	2	2	1	1	2	3	3	3	1	1	0	0	30	4.322551e-06	1.525159e-06	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32106561	 32106581	chr14-745	   28.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.194712e-05	3	3	2	3	2	2	1	0	1	3	1	0	0	0	0	0	21	2.470029e-06	7.625796e-07	5.99358e-06	0	0	0	1.306737e-06	0
chr14	 32107018	 32107038	chr14-1766	   14.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.311318e-05	2	3	2	3	2	1	1	0	1	2	0	1	0	0	0	0	18	6.175073e-07	3.812898e-07	3.596148e-06	0	0	0	3.920211e-06	0
chr14	 32107094	 32107114	chr14-1316	   19.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001187247	3	3	3	3	2	1	1	1	1	3	3	1	0	0	0	0	25	2.470029e-06	7.625796e-07	3.596148e-06	0	5.063804e-05	0	0	0
chr14	 32107139	 32107159	chr14-926	   17.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001040949	3	3	1	2	2	1	1	1	1	2	0	1	0	0	1	0	19	1.852522e-06	3.812898e-07	7.192296e-06	0	0	0	0	4.44919e-05
chr14	 32107229	 32107249	chr14-1679	   10.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.578243e-05	3	2	2	2	2	1	1	0	1	4	0	1	0	0	0	0	19	1.235015e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr14	 32108638	 32108658	chr14-375	   34.80	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001156763	3	3	3	3	2	2	1	1	2	1	2	2	0	0	2	1	28	4.322551e-06	7.625796e-07	5.99358e-06	0	0	4.743968e-06	7.840421e-06	0
chr14	 32108793	 32108813	chr14-903	   18.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.937244e-05	2	1	3	2	2	1	1	1	1	2	2	2	0	0	0	0	20	4.940059e-06	7.625796e-07	5.99358e-06	0	0	0	2.613474e-06	0
chr14	 32108855	 32108875	chr14-1529	   13.20	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.496711e-05	1	3	2	1	2	2	1	1	1	2	1	1	0	0	0	0	18	3.087537e-06	3.812898e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr14	 32108913	 32108933	chr14-519	   23.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.539084e-05	3	2	2	2	2	1	1	1	2	2	2	0	0	0	0	1	21	4.322551e-06	3.812898e-07	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32109179	 32109199	chr14-1008	   21.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	9.619767e-05	2	3	2	1	1	1	1	1	2	2	1	1	0	0	1	1	20	4.322551e-06	0	5.99358e-06	0	0	4.743968e-06	5.226948e-06	0
chr14	 32109279	 32109299	chr14-155	   41.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001192272	3	3	3	3	2	1	0	1	2	3	0	1	0	1	1	0	24	3.087537e-06	1.143869e-06	0	0	0	9.487936e-06	1.306737e-06	0
chr14	 32109381	 32109401	chr14-878	   19.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001147049	2	1	1	3	2	1	1	1	1	2	2	2	0	0	0	1	20	1.852522e-06	3.812898e-07	5.99358e-06	0	0	0	1.306737e-06	0
chr14	 32109526	 32109546	chr14-965	   24.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	7.713608e-05	3	1	2	2	2	1	1	1	2	2	4	1	0	0	0	0	22	4.940059e-06	3.812898e-07	7.192296e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32110018	 32110038	chr14-460	   28.20	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	8.955009e-05	3	3	3	3	1	2	2	0	1	3	1	1	1	0	0	0	24	0	7.625796e-07	2.397432e-06	8.267059e-06	0	0	2.613474e-06	0
chr14	 32110127	 32110147	chr14-1322	   13.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.340341e-05	3	1	2	2	2	2	1	0	1	2	2	2	0	0	0	0	20	3.087537e-06	3.812898e-07	7.192296e-06	0	0	0	5.226948e-06	0
chr14	 32111513	 32111533	chr14-1763	   11.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	7.595517e-05	1	1	1	2	2	2	1	1	1	0	2	2	1	0	0	0	17	5.557566e-06	1.143869e-06	3.596148e-06	0	0	0	1.306737e-06	0
chr14	 32111582	 32111602	chr14-1545	   11.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.81426e-05	0	2	0	2	2	2	2	1	1	3	1	1	0	0	0	0	17	3.705044e-06	3.812898e-07	3.596148e-06	8.267059e-06	0	0	1.306737e-06	0
chr14	 32111659	 32111679	chr14-1762	   11.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.410832e-05	2	0	2	2	2	2	1	1	2	2	2	1	0	0	1	0	20	1.852522e-06	7.625796e-07	2.397432e-06	0	0	9.487936e-06	1.306737e-06	0
chr14	 32112240	 32112260	chr14-879	   17.20	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.795515e-05	3	3	1	3	2	2	1	1	1	2	2	1	0	0	1	0	23	2.470029e-06	7.625796e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr14	 32112290	 32112310	chr14-1324	   12.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.573839e-05	2	3	2	3	2	1	1	0	2	3	1	2	0	1	2	0	25	1.235015e-06	1.143869e-06	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32112925	 32112945	chr14-424	   29.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001775387	3	3	3	3	2	2	2	1	2	3	2	2	0	0	1	0	29	6.175073e-06	1.525159e-06	8.391012e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr14	 32113113	 32113133	chr14-880	   17.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001117876	2	3	1	2	2	2	1	2	2	1	2	1	0	0	0	0	21	3.705044e-06	3.812898e-07	2.397432e-06	0	5.063804e-05	0	1.306737e-06	0
chr14	 32113191	 32113211	chr14-2763	    9.25	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.755313e-05	1	2	0	3	1	2	2	1	1	0	0	3	0	0	0	0	16	0	1.143869e-06	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr14	 32113277	 32113297	chr14-583	   25.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	7.66484e-05	3	3	3	3	2	2	1	1	2	3	2	1	0	0	1	0	27	2.470029e-06	3.812898e-07	2.397432e-06	0	0	4.743968e-06	6.533684e-06	0
chr14	 32113325	 32113345	chr14-478	   30.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001048389	2	3	3	3	2	2	1	1	2	3	1	2	0	0	2	1	28	4.940059e-06	1.525159e-06	2.397432e-06	0	0	1.42319e-05	5.226948e-06	0
chr14	 32113405	 32113425	chr14-736	   25.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	9.903052e-05	2	3	1	3	2	2	1	1	1	3	3	2	1	0	0	0	25	5.557566e-06	3.812898e-07	7.192296e-06	0	0	0	2.613474e-06	0
chr14	 32113577	 32113597	chr14-1611	   18.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001246331	2	2	3	3	2	2	1	1	1	2	1	1	0	0	1	0	22	3.705044e-06	1.143869e-06	5.99358e-06	0	0	0	2.613474e-06	0
chr14	 32113650	 32113670	chr14-413	   27.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	7.4205e-05	3	3	2	3	2	2	1	1	1	3	1	2	0	0	0	0	24	3.087537e-06	3.812898e-07	1.198716e-06	0	0	0	2.613474e-06	0
chr14	 32113743	 32113763	chr14-3000	    9.25	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.376345e-05	2	2	0	3	2	2	1	2	1	1	1	1	0	0	1	0	19	1.852522e-06	1.525159e-06	1.198716e-06	0	0	0	2.613474e-06	0
chr14	 32114321	 32114341	chr14-824	   18.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	7.964515e-05	3	2	3	2	2	2	1	1	1	2	1	1	1	0	1	0	23	3.087537e-06	1.906449e-06	4.794864e-06	0	0	0	1.306737e-06	0
chr14	 32114945	 32114965	chr14-1706	   11.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.748559e-05	3	3	1	3	2	2	1	1	2	3	2	0	0	0	0	0	23	6.175073e-07	3.812898e-07	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32116952	 32116972	chr14-1028	   15.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.140828e-05	3	3	2	1	2	1	2	0	1	0	0	0	0	0	0	0	15	3.087537e-06	1.525159e-06	1.198716e-06	8.267059e-06	0	0	3.920211e-06	0
chr14	 32117063	 32117083	chr14-467	   25.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001255785	3	3	1	3	2	2	1	1	1	2	2	1	1	0	1	1	25	9.880117e-06	7.625796e-07	2.397432e-06	0	0	0	6.533684e-06	0
chr14	 32117686	 32117706	chr14-771	   25.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	9.212831e-05	3	3	2	3	1	2	2	1	2	3	0	1	0	0	0	1	24	3.705044e-06	0	1.198716e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr14	 32117783	 32117803	chr14-2115	   11.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.212281e-05	2	2	1	3	2	2	1	2	1	0	0	0	0	0	1	0	17	2.470029e-06	7.625796e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr14	 32117930	 32117950	chr14-416	   33.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0003389657	3	2	2	3	2	2	2	2	1	3	2	1	1	0	1	0	27	6.792581e-06	1.143869e-06	3.596148e-06	8.267059e-06	0	0	5.226948e-06	0
chr14	 32118628	 32118648	chr14-196	   43.60	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001759828	3	3	3	3	1	2	2	1	2	4	1	1	2	0	1	0	29	3.087537e-06	0	9.589727e-06	8.267059e-06	0	4.743968e-06	6.533684e-06	0
chr14	 32118771	 32118791	chr14-1096	   13.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.240286e-05	2	1	3	1	2	2	1	1	2	1	1	3	0	0	1	0	21	3.087537e-06	3.812898e-07	1.198716e-06	0	0	9.487936e-06	2.613474e-06	0
chr14	 32118904	 32118924	chr14-395	   27.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001005046	2	3	2	3	2	2	1	1	1	4	3	0	0	0	0	1	25	3.705044e-06	7.625796e-07	4.794864e-06	0	0	0	6.533684e-06	0
chr14	 32119034	 32119054	chr14-882	   16.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.437664e-05	1	1	0	3	2	2	1	1	2	2	2	1	0	0	1	1	20	2.470029e-06	7.625796e-07	4.794864e-06	0	0	4.743968e-06	2.613474e-06	0
chr14	 32119119	 32119139	chr14-574	   22.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001184743	2	2	3	3	2	2	1	1	2	4	0	2	0	1	2	2	29	4.322551e-06	7.625796e-07	3.596148e-06	0	0	4.743968e-06	2.613474e-06	0
chr14	 32119614	 32119634	chr14-40	  135.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0003976041	3	3	3	3	2	2	1	1	2	4	3	3	0	0	2	3	35	2.840534e-05	3.431608e-06	3.116661e-05	0	0	1.42319e-05	2.744147e-05	0
chr14	 32119767	 32119787	chr14-1054	   15.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.793095e-05	3	3	2	3	2	1	1	0	1	3	0	1	0	0	0	1	21	6.175073e-07	3.812898e-07	1.198716e-06	0	0	0	3.920211e-06	0
chr14	 32119961	 32119981	chr14-1452	   11.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.857264e-05	2	1	1	2	2	2	1	1	1	3	0	1	0	0	0	0	17	1.235015e-06	3.812898e-07	2.397432e-06	0	0	4.743968e-06	0	0
chr14	 32120048	 32120068	chr14-533	   22.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001073921	3	3	0	3	2	2	1	2	2	3	1	1	0	1	0	0	24	3.087537e-06	3.812898e-07	8.391012e-06	0	0	4.743968e-06	3.920211e-06	0
chr14	 32120329	 32120349	chr14-1688	   14.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.855841e-05	3	3	1	3	2	2	1	0	2	3	2	0	0	0	0	1	23	1.852522e-06	3.812898e-07	1.198716e-06	0	0	4.743968e-06	2.613474e-06	0
chr14	 32120622	 32120642	chr14-270	   35.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001726392	3	3	0	3	2	2	1	0	1	3	0	0	1	0	2	2	23	3.705044e-06	3.050318e-06	3.596148e-06	0	0	0	1.306737e-06	0
chr14	 32120694	 32120714	chr14-246	   38.30	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001393037	3	3	2	3	2	2	1	1	2	3	0	0	0	1	2	0	25	4.940059e-06	1.525159e-06	2.397432e-06	0	0	1.897587e-05	2.613474e-06	0
chr14	 32120877	 32120897	chr14-813	   18.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.560858e-05	3	3	1	3	2	2	2	1	1	2	2	2	1	2	1	0	28	6.175073e-07	1.525159e-06	1.198716e-06	8.267059e-06	0	0	1.306737e-06	0
chr14	 32121928	 32121948	chr14-1168	   17.20	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.983331e-05	3	3	1	1	2	1	2	0	1	3	1	0	0	0	1	0	19	3.705044e-06	3.812898e-07	5.99358e-06	8.267059e-06	0	0	1.306737e-06	0
chr14	 32122202	 32122222	chr14-556	   20.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.104452e-05	3	3	3	1	2	2	1	0	1	3	1	0	0	1	2	0	23	1.852522e-06	2.287739e-06	1.198716e-06	0	0	0	2.613474e-06	0
chr14	 32123364	 32123384	chr14-502	   26.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.125182e-05	3	3	2	2	2	2	1	1	1	3	0	0	0	0	0	0	20	3.087537e-06	3.812898e-07	2.397432e-06	0	0	0	6.533684e-06	0
chr14	 32125000	 32125020	chr14-663	   26.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001458031	2	3	1	2	2	2	2	1	2	3	2	3	0	0	1	2	28	3.705044e-06	3.812898e-06	3.596148e-06	8.267059e-06	0	9.487936e-06	1.306737e-06	0
chr14	 32125119	 32125139	chr14-662	   34.80	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001103972	3	3	2	3	2	1	1	1	1	3	1	3	0	0	0	0	24	3.087537e-06	7.625796e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr14	 32125489	 32125509	chr14-987	   14.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.990227e-05	3	3	1	3	2	1	1	0	1	3	0	1	1	0	0	0	20	1.852522e-06	7.625796e-07	3.596148e-06	0	0	0	2.613474e-06	0
chr14	 32125913	 32125933	chr14-387	   29.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001442899	3	2	2	1	2	2	2	1	2	3	4	1	1	0	1	0	27	8.645102e-06	3.812898e-07	9.589727e-06	8.267059e-06	0	4.743968e-06	3.920211e-06	0
chr14	 32126031	 32126051	chr14-2058	    9.25	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.708217e-05	2	3	0	2	2	2	0	0	2	4	0	1	0	0	0	1	19	6.175073e-07	7.625796e-07	0	0	0	1.42319e-05	2.613474e-06	0
chr14	 32126240	 32126260	chr14-43	  115.00	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0003479159	3	3	3	3	2	2	1	0	2	2	1	2	1	1	3	0	29	1.235015e-06	7.625796e-07	4.794864e-06	0	0	1.42319e-05	1.306737e-06	0
chr14	 32126604	 32126624	chr14-1006	   19.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	5.712496e-05	2	3	1	2	2	2	1	0	2	2	1	2	0	0	0	1	21	5.557566e-06	3.812898e-07	3.596148e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32126752	 32126772	chr14-244	   66.50	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0002175355	3	3	3	2	2	2	1	1	2	4	2	3	0	0	1	0	29	1.976023e-05	3.812898e-07	1.917945e-05	0	0	4.743968e-06	7.840421e-06	0
chr14	 32126870	 32126890	chr14-1591	   13.20	+	ENSG00000100852	ARHGAP5	intron|TE	TE	TE	2	7.76933e-05	3	2	2	1	2	2	1	1	1	2	0	3	0	0	1	1	22	3.705044e-06	7.625796e-07	4.794864e-06	0	0	0	1.306737e-06	0
chr14	 32129155	 32129175	chr14-2622	    7.93	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.08095e-05	1	1	2	2	2	2	1	0	1	2	0	1	0	1	0	0	16	6.175073e-07	7.625796e-07	1.198716e-06	0	0	0	1.306737e-06	0
chr14	 32129211	 32129231	chr14-2089	   10.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	3.178615e-05	2	1	2	2	2	2	1	0	1	1	2	1	0	0	0	0	17	1.852522e-06	7.625796e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr14	 32129276	 32129296	chr14-148	   49.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001619371	3	3	2	3	2	2	2	1	1	3	3	1	0	0	1	1	28	8.645102e-06	7.625796e-07	4.794864e-06	8.267059e-06	0	0	5.226948e-06	0
chr14	 32129457	 32129477	chr14-581	   25.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.592332e-05	2	3	1	3	2	2	1	1	1	4	2	1	0	1	0	0	24	3.087537e-06	1.906449e-06	5.99358e-06	0	0	0	2.613474e-06	0
chr14	 32129529	 32129549	chr14-524	   26.90	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	9.813227e-05	2	2	2	3	2	2	2	1	2	3	1	2	0	0	1	1	26	5.557566e-06	3.812898e-07	2.397432e-06	8.267059e-06	0	4.743968e-06	2.613474e-06	0
chr14	 32129669	 32129689	chr14-325	   31.30	+	ENSG00000100852	ARHGAP5	intron|TE	TE	TE	2	0.0001050964	3	3	3	3	2	1	2	1	1	3	3	2	0	1	0	0	28	3.705044e-06	3.812898e-07	4.794864e-06	8.267059e-06	0	0	7.840421e-06	0
chr14	 32129794	 32129814	chr14-1757	   11.50	+	ENSG00000100852	ARHGAP5	intron|TE	TE	TE	2	2.333194e-05	1	3	1	2	2	2	1	1	1	2	0	0	0	0	0	0	16	1.852522e-06	3.812898e-07	2.397432e-06	0	0	0	1.306737e-06	0
chr14	 32130953	 32130973	chr14-930	   19.40	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	6.239167e-05	2	3	2	3	2	2	1	1	1	2	2	1	0	0	0	0	22	4.322551e-06	1.525159e-06	2.397432e-06	0	0	0	1.306737e-06	0
chr14	 32134401	 32134421	chr14-2342	    7.93	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	2.667922e-05	1	1	2	1	2	1	1	0	1	2	0	1	0	0	0	1	14	6.175073e-07	3.812898e-07	1.198716e-06	0	0	4.743968e-06	0	0
chr14	 32134853	 32134873	chr14-587	   28.20	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001751935	2	3	2	2	1	2	1	1	2	2	2	1	1	0	1	1	24	1.543768e-05	0	2.397432e-06	0	0	9.487936e-06	3.920211e-06	0
chr14	 32135070	 32135090	chr14-707	   30.80	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	0.0001120384	3	3	2	3	2	1	1	1	1	3	3	2	1	0	1	0	27	3.705044e-06	3.812898e-07	3.596148e-06	0	0	0	1.306737e-06	0
chr14	 32135161	 32135181	chr14-1924	   10.10	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	4.141043e-05	1	2	2	2	1	1	1	0	2	2	2	1	0	0	1	0	18	0	3.812898e-07	2.397432e-06	0	0	4.743968e-06	1.306737e-06	0
chr14	 32135888	 32135908	chr14-851	   20.70	+	ENSG00000100852	ARHGAP5	intron	intron	intron	1	9.604575e-05	2	3	2	3	2	2	0	0	2	2	0	3	1	1	1	0	24	4.322551e-06	1.143869e-06	0	0	0	4.743968e-06	1.306737e-06	0
